transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,total,total_normalized
10963572650,269223,2012-08-30,3,2,3,175,55.125,580.125,MBR,525,0.06123822341857335
50341947705,268817,2012-08-30,3,2,1,1432,150.36,1582.36,MBR,1432,0.18331090174966352
45866694432,273026,2012-08-30,12,6,1,493,51.765,544.765,e-Shop,493,0.05693135935397039
604922736,270669,2012-08-30,10,6,5,986,517.65,5447.65,e-Shop,4930,0.6541049798115747
35474086111,269499,2012-08-30,4,3,4,316,132.72,1396.72,Flagship store,1264,0.160699865410498
48510428128,275025,2012-08-30,12,5,2,733,153.93,1619.93,e-Shop,1466,0.18788694481830417
59523784301,272670,2012-08-30,11,6,4,517,217.14,2285.14,Flagship store,2068,0.26890982503364735
17852484526,273346,2012-08-30,1,2,3,1203,378.945,3987.945,e-Shop,3609,0.4763122476446837
44346594740,274232,2012-08-30,1,1,5,1282,673.05,7083.05,e-Shop,6410,0.8532974427994616
60001199037,271427,2012-08-30,3,1,1,222,23.31,245.31,Flagship store,222,0.020457604306864066
47939640695,268006,2012-08-30,12,6,1,562,59.01,621.01,Flagship store,562,0.06621803499327053
34239069179,267273,2012-08-30,9,3,3,479,150.885,1587.885,MBR,1437,0.18398384925975775
60645980915,273060,2012-08-30,1,1,2,361,75.81,797.81,TeleShop,722,0.08775235531628534
37280314475,271307,2012-08-30,4,2,2,303,63.63,669.63,Flagship store,606,0.0721399730820996
34940246252,267577,2012-08-30,9,3,1,265,27.825,292.825,e-Shop,265,0.026244952893674293
9307819998,267002,2012-08-30,10,3,1,627,65.835,692.835,e-Shop,627,0.07496635262449529
23741553799,271694,2012-08-30,1,2,2,125,26.25,276.25,TeleShop,250,0.024226110363391656
56083618831,270406,2012-08-30,4,1,5,764,401.1,4221.1,Flagship store,3820,0.5047106325706595
88133045474,271815,2012-08-30,4,2,5,1234,647.85,6817.85,e-Shop,6170,0.8209959623149394
83537163928,271046,2012-08-30,1,2,3,440,138.6,1458.6,e-Shop,1320,0.16823687752355315
98019780729,267828,2012-08-30,11,5,1,712,74.76,786.76,TeleShop,712,0.0864064602960969
90087347879,269491,2012-08-30,1,1,1,381,40.005,421.005,Flagship store,381,0.041857335127860024
84711914842,269703,2012-08-30,10,3,3,502,158.13,1664.13,e-Shop,1506,0.19327052489905788
98926434376,274171,2012-08-30,1,1,2,1165,244.65,2574.65,Flagship store,2330,0.3041722745625841
75671068788,272416,2012-08-30,10,3,5,1148,602.7,6342.7,MBR,5740,0.7631224764468372
39776256170,273012,2012-08-29,5,3,1,699,73.395,772.395,Flagship store,699,0.08465679676985195
19201861415,272900,2012-08-29,4,2,2,485,101.85,1071.85,MBR,970,0.12113055181695828
39926694773,267234,2012-08-29,10,5,1,433,45.465,478.465,TeleShop,433,0.04885598923283984
34726547732,272703,2012-08-29,1,1,2,935,196.35,2066.35,e-Shop,1870,0.24226110363391656
11623739281,267486,2012-08-29,10,3,5,1275,669.375,7044.375,e-Shop,6375,0.8485868102288021
32517090538,267482,2012-08-29,4,2,4,728,305.76,3217.76,e-Shop,2912,0.3825033647375505
38353293960,273506,2012-08-29,11,6,1,1251,131.355,1382.355,TeleShop,1251,0.15895020188425302
13407077428,271418,2012-08-29,12,6,4,258,108.36,1140.36,e-Shop,1032,0.12947510094212653
13743137074,267888,2012-08-29,1,2,1,678,71.19,749.19,MBR,678,0.08183041722745626
52548591101,267247,2012-08-29,1,1,5,432,226.8,2386.8,e-Shop,2160,0.2812920592193809
961369127,271104,2012-08-29,3,1,5,637,334.425,3519.425,MBR,3185,0.41924629878869446
76828452676,268151,2012-08-29,1,4,4,1109,465.78,4901.78,TeleShop,4436,0.5876177658142665
75196405012,267349,2012-08-29,3,2,5,265,139.125,1464.125,e-Shop,1325,0.16890982503364738
88571084340,271629,2012-08-29,1,4,5,1470,771.75,8121.75,e-Shop,7350,0.9798115746971736
83227637077,274139,2012-08-29,6,5,5,319,167.475,1762.475,Flagship store,1595,0.20524899057873486
87158802240,271797,2012-08-29,1,4,3,571,179.865,1892.865,Flagship store,1713,0.2211305518169583
25637581383,267525,2012-08-28,8,3,1,1486,156.03,1642.03,TeleShop,1486,0.19057873485868101
39463939825,269318,2012-08-28,8,3,1,1332,139.86,1471.86,e-Shop,1332,0.16985195154777927
54108507268,269927,2012-08-28,11,6,4,542,227.64,2395.64,e-Shop,2168,0.2823687752355316
39382841925,274208,2012-08-28,4,4,2,1359,285.39,3003.39,MBR,2718,0.356393001345895
26269632607,272627,2012-08-28,10,3,3,248,78.12,822.12,e-Shop,744,0.09071332436069987
23736469876,273989,2012-08-28,3,5,4,229,96.18,1012.18,e-Shop,916,0.11386271870794078
50232945649,272532,2012-08-28,9,3,4,1202,504.84,5312.84,Flagship store,4808,0.637685060565276
25841236394,269613,2012-08-28,4,1,3,1500,472.5,4972.5,Flagship store,4500,0.5962314939434724
40798093279,269182,2012-08-28,3,5,4,1348,566.16,5958.16,MBR,5392,0.7162853297442799
44108087215,266878,2012-08-28,9,3,5,1304,684.6,7204.6,MBR,6520,0.8681022880215343
62949372484,271910,2012-08-28,9,3,5,1399,734.475,7729.475,TeleShop,6995,0.9320323014804845
23491278038,274875,2012-08-28,11,6,3,425,133.875,1408.875,Flagship store,1275,0.16218034993270525
12734582770,274367,2012-08-28,6,5,2,797,167.37,1761.37,MBR,1594,0.20511440107671602
4629206829,268612,2012-08-28,11,6,4,365,153.3,1613.3,TeleShop,1460,0.18707940780619112
25373272660,271973,2012-08-28,1,2,5,375,196.875,2071.875,TeleShop,1875,0.24293405114401076
44374436499,268513,2012-08-28,6,5,3,281,88.515,931.515,MBR,843,0.10403768506056528
13453989891,267742,2012-08-28,6,5,2,1324,278.04,2926.04,e-Shop,2648,0.34697173620457605
98067879375,274876,2012-08-28,10,3,3,900,283.5,2983.5,TeleShop,2700,0.35397039030955585
89322614459,270661,2012-08-28,6,5,3,510,160.65,1690.65,e-Shop,1530,0.19650067294751009
90881364439,272116,2012-08-28,2,6,1,360,37.8,397.8,e-Shop,360,0.039030955585464336
93243049149,271460,2012-08-28,11,5,3,818,257.67,2711.67,TeleShop,2454,0.3208613728129206
96827906194,270773,2012-08-28,3,2,4,1093,459.06,4831.06,e-Shop,4372,0.5790040376850606
73339677351,272379,2012-08-28,10,3,2,402,84.42,888.42,e-Shop,804,0.09878869448183042
85920727944,268659,2012-08-28,4,4,3,223,70.245,739.245,e-Shop,669,0.08061911170928668
66175026207,272323,2012-08-28,1,4,2,937,196.77,2070.77,TeleShop,1874,0.24279946164199193
83213300031,274034,2012-08-28,10,6,2,334,70.14,738.14,Flagship store,668,0.08048452220726783
17543401070,273070,2012-08-27,3,1,1,1162,122.01,1284.01,TeleShop,1162,0.14697173620457604
47268844205,272896,2012-08-27,2,6,1,789,82.845,871.845,TeleShop,789,0.09676985195154778
8370924146,268688,2012-08-27,10,5,2,983,206.43,2172.43,TeleShop,1966,0.25518169582772543
43151564751,267110,2012-08-27,11,5,2,1411,296.31,3118.31,Flagship store,2822,0.37039030955585467
23239793157,269174,2012-08-27,10,5,4,333,139.86,1471.86,e-Shop,1332,0.16985195154777927
33058455505,275178,2012-08-27,11,6,5,468,245.7,2585.7,e-Shop,2340,0.30551816958277256
57079322513,267901,2012-08-27,2,6,3,85,26.775,281.775,e-Shop,255,0.02489905787348587
45468181797,267620,2012-08-27,3,2,5,1080,567.0,5967.0,e-Shop,5400,0.7173620457604307
14370532742,269921,2012-08-27,1,2,1,576,60.48,636.48,e-Shop,576,0.06810228802153433
28799179166,267962,2012-08-27,12,6,1,1022,107.31,1129.31,e-Shop,1022,0.12812920592193808
46333907134,268814,2012-08-27,7,5,4,216,90.72,954.72,Flagship store,864,0.10686406460296097
7863738568,268848,2012-08-27,1,1,3,104,32.76,344.76,TeleShop,312,0.032570659488559896
65542733376,273389,2012-08-27,1,1,4,1439,604.38,6360.38,e-Shop,5756,0.7652759084791386
99604769122,274008,2012-08-27,3,1,3,142,44.73,470.73,MBR,426,0.04791386271870794
83195456271,269318,2012-08-27,6,5,4,307,128.94,1356.94,e-Shop,1228,0.15585464333781965
78394675722,274972,2012-08-27,10,6,2,516,108.36,1140.36,e-Shop,1032,0.12947510094212653
88243631447,271222,2012-08-27,6,5,2,783,164.43,1730.43,e-Shop,1566,0.20134589502018843
98554493589,270515,2012-08-27,5,3,5,391,205.275,2160.275,e-Shop,1955,0.25370121130551815
63570545622,270418,2012-08-27,4,3,2,1167,245.07,2579.07,e-Shop,2334,0.3047106325706595
88086181738,274278,2012-08-27,3,2,5,71,37.275,392.275,MBR,355,0.03835800807537012
18641342105,269455,2012-08-26,10,3,3,100,31.5,331.5,e-Shop,300,0.03095558546433378
8745919288,272796,2012-08-26,4,4,1,400,42.0,442.0,TeleShop,400,0.04441453566621804
40658856961,268434,2012-08-26,3,5,2,946,198.66,2090.66,TeleShop,1892,0.2452220726783311
45176920842,274268,2012-08-26,10,3,4,357,149.94,1577.94,TeleShop,1428,0.18277254374158816
25513628691,268108,2012-08-26,4,4,4,515,216.3,2276.3,e-Shop,2060,0.26783310901749663
31729113269,269570,2012-08-26,10,3,1,269,28.245,297.245,Flagship store,269,0.026783310901749662
55466873730,273247,2012-08-26,11,5,2,998,209.58,2205.58,MBR,1996,0.2592193808882907
36008520813,272352,2012-08-26,2,6,1,948,99.54,1047.54,Flagship store,948,0.11816958277254375
13717285000,272626,2012-08-26,11,5,2,446,93.66,985.66,TeleShop,892,0.11063257065948856
10011215362,270641,2012-08-26,3,1,4,936,393.12,4137.12,TeleShop,3744,0.49448183041722743
25446425834,267629,2012-08-26,10,5,1,1230,129.15,1359.15,e-Shop,1230,0.15612382234185734
59705886965,272948,2012-08-26,10,6,3,482,151.83,1597.83,Flagship store,1446,0.18519515477792733
71492367129,268943,2012-08-26,1,2,3,1465,461.475,4856.475,e-Shop,4395,0.582099596231494
63184387944,270375,2012-08-26,2,6,3,778,245.07,2579.07,e-Shop,2334,0.3047106325706595
99952735718,270699,2012-08-26,4,4,3,840,264.6,2784.6,Flagship store,2520,0.3297442799461642
89125832179,267844,2012-08-26,6,5,4,419,175.98,1851.98,TeleShop,1676,0.2161507402422611
1025879720,274006,2012-08-25,7,5,2,359,75.39,793.39,TeleShop,718,0.08721399730820996
26647407989,268241,2012-08-25,4,1,4,282,118.44,1246.44,e-Shop,1128,0.1423956931359354
6260924019,267230,2012-08-25,3,5,3,240,75.6,795.6,e-Shop,720,0.08748317631224764
62915527412,270470,2012-08-25,3,2,3,756,238.14,2506.14,e-Shop,2268,0.29582772543741587
27576150785,267224,2012-08-25,8,3,2,957,200.97,2114.97,Flagship store,1914,0.24818304172274563
60615420139,274923,2012-08-25,10,5,4,1447,607.74,6395.74,Flagship store,5788,0.7695827725437416
30312376112,271346,2012-08-25,12,5,2,317,66.57,700.57,e-Shop,634,0.0759084791386272
42219352593,269852,2012-08-25,10,5,2,1372,288.12,3032.12,TeleShop,2744,0.3598923283983849
58949323762,269470,2012-08-25,9,3,1,898,94.29,992.29,Flagship store,898,0.11144010767160162
60031078072,268468,2012-08-25,10,6,5,700,367.5,3867.5,e-Shop,3500,0.4616419919246299
37889752092,268953,2012-08-25,4,3,1,126,13.23,139.23,e-Shop,126,0.007537012113055182
60438780179,270873,2012-08-25,4,4,4,1484,623.28,6559.28,Flagship store,5936,0.7895020188425302
28273819437,269820,2012-08-25,11,5,1,1158,121.59,1279.59,e-Shop,1158,0.14643337819650068
62847416507,268674,2012-08-25,4,1,4,1120,470.4,4950.4,Flagship store,4480,0.5935397039030955
47261518272,271737,2012-08-25,10,5,5,446,234.15,2464.15,MBR,2230,0.29071332436069985
39215000774,271188,2012-08-25,5,3,3,686,216.09,2274.09,e-Shop,2058,0.26756393001345896
38621155609,268867,2012-08-25,10,6,3,428,134.82,1418.82,e-Shop,1284,0.16339165545087483
73179767998,267453,2012-08-25,1,4,3,1239,390.285,4107.285,e-Shop,3717,0.4908479138627187
64662243036,269902,2012-08-25,10,3,1,1379,144.795,1523.795,Flagship store,1379,0.17617765814266487
81304829629,270503,2012-08-25,4,2,1,223,23.415,246.415,Flagship store,223,0.020592193808882907
89384579110,271275,2012-08-25,10,3,1,386,40.53,426.53,Flagship store,386,0.04253028263795424
81931093361,269080,2012-08-25,9,3,2,1102,231.42,2435.42,Flagship store,2204,0.28721399730820996
85965535098,274744,2012-08-25,10,6,4,622,261.24,2749.24,Flagship store,2488,0.3254374158815612
74377676559,267504,2012-08-25,10,3,5,1453,762.825,8027.825,e-Shop,7265,0.968371467025572
97795354146,271145,2012-08-25,3,2,3,375,118.125,1243.125,TeleShop,1125,0.14199192462987886
70230515258,273462,2012-08-25,6,5,4,619,259.98,2735.98,e-Shop,2476,0.3238223418573351
87151320244,268776,2012-08-25,9,3,2,1110,233.1,2453.1,Flagship store,2220,0.28936742934051146
74748142133,270663,2012-08-25,6,5,5,443,232.575,2447.575,e-Shop,2215,0.28869448183041724
89637980965,268126,2012-08-25,5,3,3,1490,469.35,4939.35,e-Shop,4470,0.5921938088829072
12297890596,270066,2012-08-24,8,3,2,946,198.66,2090.66,TeleShop,1892,0.2452220726783311
54410826575,267293,2012-08-24,2,6,3,116,36.54,384.54,e-Shop,348,0.03741588156123822
49686096818,271927,2012-08-24,1,4,1,767,80.535,847.535,e-Shop,767,0.09380888290713324
11568545403,273369,2012-08-24,2,6,3,608,191.52,2015.52,MBR,1824,0.2360699865410498
32655117501,270971,2012-08-24,11,6,3,342,107.73,1133.73,Flagship store,1026,0.12866756393001347
61795898381,272362,2012-08-24,9,3,4,227,95.34,1003.34,e-Shop,908,0.11278600269179004
9137584805,272426,2012-08-24,3,2,4,301,126.42,1330.42,e-Shop,1204,0.15262449528936742
42255136382,270202,2012-08-24,12,5,4,841,353.22,3717.22,e-Shop,3364,0.4433378196500673
56960319474,269981,2012-08-24,10,5,3,1229,387.135,4074.135,MBR,3687,0.4868102288021534
99432837112,275008,2012-08-24,12,5,1,664,69.72,733.72,Flagship store,664,0.07994616419919247
96346895347,269200,2012-08-24,9,3,4,1279,537.18,5653.18,Flagship store,5116,0.6791386271870794
64722377086,275011,2012-08-24,3,1,1,407,42.735,449.735,MBR,407,0.045356662180349935
64421626956,266923,2012-08-24,12,6,1,136,14.28,150.28,Flagship store,136,0.008882907133243608
78109483849,270154,2012-08-24,6,5,1,506,53.13,559.13,Flagship store,506,0.058681022880215344
54234600611,266784,2012-08-23,10,5,3,1291,406.665,4279.665,TeleShop,3873,0.5118438761776581
18083689660,271352,2012-08-23,12,6,4,1059,444.78,4680.78,e-Shop,4236,0.560699865410498
29025913880,271266,2012-08-23,4,2,3,1116,351.54,3699.54,TeleShop,3348,0.4411843876177658
54690426919,268305,2012-08-23,4,3,2,76,15.96,167.96,TeleShop,152,0.011036339165545087
25377198952,268878,2012-08-23,4,3,1,986,103.53,1089.53,e-Shop,986,0.12328398384925976
47747209902,270667,2012-08-23,5,3,5,1500,787.5,8287.5,MBR,7500,1.0
57262331706,268523,2012-08-23,12,6,4,1476,619.92,6523.92,Flagship store,5904,0.7851951547779273
47616641173,269861,2012-08-23,4,3,5,421,221.025,2326.025,e-Shop,2105,0.27388963660834453
6135881155,267942,2012-08-23,10,3,1,303,31.815,334.815,e-Shop,303,0.03135935397039031
24227063586,271430,2012-08-23,12,6,2,730,153.3,1613.3,Flagship store,1460,0.18707940780619112
32182345041,268860,2012-08-23,2,6,3,1172,369.18,3885.18,MBR,3516,0.46379542395693135
92950760837,271596,2012-08-23,4,3,1,1081,113.505,1194.505,e-Shop,1081,0.1360699865410498
77805818245,270376,2012-08-23,6,5,4,1373,576.66,6068.66,Flagship store,5492,0.7297442799461642
73124596403,275052,2012-08-23,10,6,3,455,143.325,1508.325,MBR,1365,0.17429340511440108
88297603041,273271,2012-08-23,3,1,5,415,217.875,2292.875,TeleShop,2075,0.2698519515477793
82615473076,269106,2012-08-23,9,3,1,799,83.895,882.895,e-Shop,799,0.09811574697173621
86027796582,269624,2012-08-23,1,2,1,1296,136.08,1432.08,MBR,1296,0.16500672947510095
74539045261,268387,2012-08-23,4,2,2,1463,307.23,3233.23,TeleShop,2926,0.38438761776581426
83617849126,270254,2012-08-23,3,2,3,1339,421.785,4438.785,e-Shop,4017,0.5312247644683714
56656820882,268240,2012-08-22,7,5,5,452,237.3,2497.3,Flagship store,2260,0.29475100942126514
43702427796,270921,2012-08-22,3,2,3,1227,386.505,4067.505,Flagship store,3681,0.48600269179004035
31988582041,271285,2012-08-22,1,1,2,288,60.48,636.48,e-Shop,576,0.06810228802153433
44248259654,272501,2012-08-22,3,5,4,559,234.78,2470.78,e-Shop,2236,0.2915208613728129
37016171927,271606,2012-08-22,2,6,3,1062,334.53,3520.53,e-Shop,3186,0.41938088829071335
47719628414,271639,2012-08-22,3,5,2,731,153.51,1615.51,TeleShop,1462,0.1873485868102288
21608857339,271784,2012-08-22,4,1,2,929,195.09,2053.09,Flagship store,1858,0.24064602960969045
3431774057,270457,2012-08-22,1,4,2,846,177.66,1869.66,TeleShop,1692,0.21830417227456259
19312855774,267169,2012-08-22,10,5,2,1015,213.15,2243.15,MBR,2030,0.26379542395693134
38149948609,273913,2012-08-22,3,5,4,576,241.92,2545.92,MBR,2304,0.3006729475100942
538308297,270802,2012-08-22,8,3,1,454,47.67,501.67,e-Shop,454,0.051682368775235535
79268658239,270047,2012-08-22,8,3,4,839,352.38,3708.38,e-Shop,3356,0.4422611036339166
64051204635,270150,2012-08-22,3,2,5,141,74.025,779.025,e-Shop,705,0.08546433378196501
69353791693,274278,2012-08-22,12,5,5,705,370.125,3895.125,TeleShop,3525,0.46500672947510097
95365990654,274468,2012-08-22,7,5,1,789,82.845,871.845,e-Shop,789,0.09676985195154778
77988900417,272162,2012-08-22,4,2,3,451,142.065,1495.065,e-Shop,1353,0.17267833109017497
23205973373,268860,2012-08-21,10,5,3,1082,340.83,3586.83,Flagship store,3246,0.42745625841184387
23251397790,269307,2012-08-21,5,3,5,771,404.775,4259.775,TeleShop,3855,0.509421265141319
21695461148,269681,2012-08-21,10,5,3,231,72.765,765.765,Flagship store,693,0.0838492597577389
12890098094,274718,2012-08-21,8,3,4,1180,495.6,5215.6,e-Shop,4720,0.6258411843876177
14298816917,269213,2012-08-21,4,1,1,1391,146.055,1537.055,MBR,1391,0.17779273216689098
5648195955,268443,2012-08-21,4,2,3,913,287.595,3026.595,Flagship store,2739,0.3592193808882907
61190023282,275151,2012-08-21,12,6,2,651,136.71,1438.71,Flagship store,1302,0.165814266487214
3484853152,269357,2012-08-21,3,2,1,587,61.635,648.635,e-Shop,587,0.0695827725437416
7694221471,267887,2012-08-21,11,6,4,874,367.08,3863.08,TeleShop,3496,0.4611036339165545
12451116256,268069,2012-08-21,10,6,3,751,236.565,2489.565,Flagship store,2253,0.29380888290713325
16575811225,274367,2012-08-21,4,4,5,1210,635.25,6685.25,Flagship store,6050,0.8048452220726783
54456463748,270850,2012-08-21,12,5,2,438,91.98,967.98,TeleShop,876,0.10847913862718708
12081555316,271635,2012-08-21,3,5,5,1499,786.975,8281.975,TeleShop,7495,0.9993270524899058
15733891140,272075,2012-08-21,10,3,2,724,152.04,1600.04,MBR,1448,0.185464333781965
80678887518,269221,2012-08-21,3,5,3,1441,453.915,4776.915,TeleShop,4323,0.5724091520861373
74593894385,274534,2012-08-21,1,1,3,1005,316.575,3331.575,e-Shop,3015,0.39636608344549124
85491543253,268393,2012-08-21,4,1,2,365,76.65,806.65,MBR,730,0.08882907133243607
63381713152,274625,2012-08-21,12,6,4,1286,540.12,5684.12,Flagship store,5144,0.682907133243607
94673080070,274479,2012-08-21,4,2,5,1336,701.4,7381.4,e-Shop,6680,0.8896366083445492
75131354933,272837,2012-08-21,7,5,5,423,222.075,2337.075,TeleShop,2115,0.275235531628533
93881106687,270120,2012-08-21,5,3,5,1025,538.125,5663.125,e-Shop,5125,0.680349932705249
80775903508,274590,2012-08-21,10,3,1,1197,125.685,1322.685,TeleShop,1197,0.15168236877523553
85169590608,273367,2012-08-21,7,5,5,824,432.6,4552.6,MBR,4120,0.5450874831763123
68697884211,270256,2012-08-21,3,5,5,639,335.475,3530.475,e-Shop,3195,0.4205921938088829
80402818784,272222,2012-08-21,3,1,1,418,43.89,461.89,MBR,418,0.0468371467025572
21865170386,274824,2012-08-20,10,6,2,341,71.61,753.61,e-Shop,682,0.08236877523553163
58824387060,268922,2012-08-20,12,6,5,1005,527.625,5552.625,e-Shop,5025,0.6668909825033648
749674186,270240,2012-08-20,3,5,1,165,17.325,182.325,e-Shop,165,0.01278600269179004
37522201342,266943,2012-08-20,6,5,1,858,90.09,948.09,Flagship store,858,0.10605652759084791
26317249324,268243,2012-08-20,2,6,4,1180,495.6,5215.6,e-Shop,4720,0.6258411843876177
49144175637,269645,2012-08-20,3,2,1,1178,123.69,1301.69,Flagship store,1178,0.14912516823687752
52665853682,268284,2012-08-20,3,5,4,153,64.26,676.26,TeleShop,612,0.07294751009421264
46321998187,269718,2012-08-20,6,5,4,1089,457.38,4813.38,TeleShop,4356,0.576850605652759
4332391558,274542,2012-08-20,4,3,2,349,73.29,771.29,TeleShop,698,0.0845222072678331
38136953834,268672,2012-08-20,11,6,5,270,141.75,1491.75,TeleShop,1350,0.17227456258411844
20765767939,268572,2012-08-20,3,1,2,120,25.2,265.2,TeleShop,240,0.02288021534320323
97506754602,269285,2012-08-20,10,5,4,354,148.68,1564.68,TeleShop,1416,0.18115746971736205
96308571282,270690,2012-08-20,12,5,5,1206,633.15,6663.15,e-Shop,6030,0.8021534320323015
95158829604,272559,2012-08-20,1,2,5,474,248.85,2618.85,e-Shop,2370,0.30955585464333785
63257871464,269886,2012-08-20,4,4,4,106,44.52,468.52,e-Shop,424,0.047644683714670254
72878992985,273010,2012-08-20,5,3,1,1119,117.495,1236.495,Flagship store,1119,0.1411843876177658
68252814238,269827,2012-08-20,3,1,1,1247,130.935,1377.935,e-Shop,1247,0.15841184387617765
76350486681,269293,2012-08-20,4,2,4,762,320.04,3368.04,MBR,3048,0.4008075370121131
76348621721,274390,2012-08-20,7,5,5,1257,659.925,6944.925,MBR,6285,0.8364737550471063
43316371654,268701,2012-08-19,4,2,4,1350,567.0,5967.0,e-Shop,5400,0.7173620457604307
13196466541,272032,2012-08-19,1,2,4,1105,464.1,4884.1,TeleShop,4420,0.585464333781965
36115657165,273850,2012-08-19,3,1,2,218,45.78,481.78,e-Shop,436,0.04925975773889637
24034482442,274145,2012-08-19,4,2,2,728,152.88,1608.88,MBR,1456,0.18654104979811575
38513801210,273891,2012-08-19,7,5,5,1247,654.675,6889.675,e-Shop,6235,0.8297442799461642
25828007519,269412,2012-08-19,10,6,4,1063,446.46,4698.46,MBR,4252,0.5628532974427994
31951168809,272373,2012-08-19,3,2,2,744,156.24,1644.24,e-Shop,1488,0.1908479138627187
38702800191,268593,2012-08-19,1,2,3,757,238.455,2509.455,e-Shop,2271,0.2962314939434724
34071934417,274598,2012-08-19,8,3,4,979,411.18,4327.18,MBR,3916,0.5176312247644683
6833069117,268402,2012-08-19,7,5,4,725,304.5,3204.5,e-Shop,2900,0.38088829071332436
74840969979,267737,2012-08-19,10,5,3,1327,418.005,4399.005,e-Shop,3981,0.5263795423956932
68760108690,267344,2012-08-19,8,3,1,695,72.975,767.975,e-Shop,695,0.08411843876177658
71034737385,273175,2012-08-19,3,2,5,986,517.65,5447.65,Flagship store,4930,0.6541049798115747
88966471821,268277,2012-08-19,4,2,1,941,98.805,1039.805,TeleShop,941,0.11722745625841184
81704904030,269708,2012-08-19,3,5,3,1438,452.97,4766.97,e-Shop,4314,0.5711978465679677
61804956310,269925,2012-08-18,5,3,3,1368,430.92,4534.92,Flagship store,4104,0.5429340511440107
7272439641,270855,2012-08-18,4,3,2,122,25.62,269.62,e-Shop,244,0.0234185733512786
23215948865,273997,2012-08-18,4,3,1,792,83.16,875.16,MBR,792,0.0971736204576043
46338644875,269929,2012-08-18,2,6,3,406,127.89,1345.89,Flagship store,1218,0.15450874831763123
16101696856,270088,2012-08-18,9,3,5,1357,712.425,7497.425,e-Shop,6785,0.9037685060565276
49840640964,267613,2012-08-18,11,6,4,80,33.6,353.6,MBR,320,0.033647375504710635
10141689848,272228,2012-08-18,3,2,4,960,403.2,4243.2,e-Shop,3840,0.5074024226110363
25666039224,273381,2012-08-18,4,3,2,850,178.5,1878.5,TeleShop,1700,0.2193808882907133
53220395833,269498,2012-08-18,8,3,2,1199,251.79,2649.79,e-Shop,2398,0.3133243606998654
45888334809,269972,2012-08-18,4,1,4,161,67.62,711.62,Flagship store,644,0.07725437415881561
68567029068,272057,2012-08-18,3,5,3,840,264.6,2784.6,e-Shop,2520,0.3297442799461642
90533868022,274983,2012-08-18,4,2,5,83,43.575,458.575,e-Shop,415,0.046433378196500674
74394469642,275228,2012-08-18,10,5,1,867,91.035,958.035,TeleShop,867,0.1072678331090175
93155255111,274094,2012-08-18,3,1,4,573,240.66,2532.66,e-Shop,2292,0.2990578734858681
73942693379,275009,2012-08-18,2,6,3,264,83.16,875.16,TeleShop,792,0.0971736204576043
63339454211,267386,2012-08-18,3,1,1,1119,117.495,1236.495,MBR,1119,0.1411843876177658
63819255286,274358,2012-08-18,11,6,4,179,75.18,791.18,e-Shop,716,0.08694481830417228
50221143808,268292,2012-08-17,1,2,5,546,286.65,3016.65,MBR,2730,0.35800807537012114
39674474295,267878,2012-08-17,4,2,2,657,137.97,1451.97,Flagship store,1314,0.1674293405114401
20379334870,274833,2012-08-17,11,6,3,426,134.19,1412.19,Flagship store,1278,0.16258411843876178
1245309100,267358,2012-08-17,12,5,4,210,88.2,928.2,MBR,840,0.10363391655450875
55908020302,269447,2012-08-17,3,1,4,884,371.28,3907.28,Flagship store,3536,0.4664872139973082
62762508688,270974,2012-08-17,9,3,2,161,33.81,355.81,e-Shop,322,0.033916554508748316
10867280715,273299,2012-08-17,4,4,4,910,382.2,4022.2,e-Shop,3640,0.48048452220726784
447697762,270798,2012-08-17,1,1,4,1367,574.14,6042.14,MBR,5468,0.726514131897712
39419016699,272771,2012-08-17,12,5,5,564,296.1,3116.1,e-Shop,2820,0.37012113055181695
35224438911,267552,2012-08-17,4,4,3,667,210.105,2211.105,e-Shop,2001,0.25989232839838494
50045646584,273683,2012-08-17,4,3,4,1266,531.72,5595.72,MBR,5064,0.6721399730820996
23500002570,273484,2012-08-17,5,3,4,514,215.88,2271.88,e-Shop,2056,0.26729475100942124
5332004388,267172,2012-08-17,12,5,2,92,19.32,203.32,TeleShop,184,0.015343203230148048
62505687788,268928,2012-08-17,1,2,2,1466,307.86,3239.86,TeleShop,2932,0.3851951547779273
46765819642,270792,2012-08-17,3,5,2,1151,241.71,2543.71,TeleShop,2302,0.30040376850605655
67898417311,272326,2012-08-17,7,5,1,172,18.06,190.06,Flagship store,172,0.013728129205921938
84822873072,274494,2012-08-17,4,3,1,855,89.775,944.775,MBR,855,0.10565275908479138
75972334950,273767,2012-08-17,1,4,1,158,16.59,174.59,TeleShop,158,0.011843876177658143
90869131087,274215,2012-08-17,5,3,4,963,404.46,4256.46,Flagship store,3852,0.5090174966352624
87841299654,272729,2012-08-17,4,1,4,1125,472.5,4972.5,e-Shop,4500,0.5962314939434724
57643725608,273110,2012-08-16,2,6,5,337,176.925,1861.925,Flagship store,1685,0.2173620457604307
41548177806,268914,2012-08-16,12,6,2,801,168.21,1770.21,e-Shop,1602,0.20619111709286675
41589217259,272742,2012-08-16,4,1,2,1260,264.6,2784.6,MBR,2520,0.3297442799461642
41944146340,271873,2012-08-16,4,3,5,149,78.225,823.225,TeleShop,745,0.0908479138627187
42243324669,273912,2012-08-16,11,6,1,923,96.915,1019.915,Flagship store,923,0.11480484522207268
